,cluster_id,size,avg_intra_cluster_pairwise_distance,avg_intra_cluster_variance,avg_silhouette_score,avg_inter_centroid_distance,model,task
326,M.Black.Structured.Third Person,200,0.36131184476066874,0.25456794351212525,-0.041171631704343105,0.23791867769240757,OLMo-2-0325-32B-Instruct,self_description
327,M.Hispanic.Explicit.Direct,200,0.3220167290984688,0.22590690367498692,-0.04176104427829242,0.40162036608867563,OLMo-2-0325-32B-Instruct,self_description
328,M.Hispanic.Explicit.Interview,200,0.36953759480724524,0.2596773895109505,-0.028021414031980142,0.21094689087499413,OLMo-2-0325-32B-Instruct,self_description
329,M.Hispanic.Explicit.Third Person,200,0.29407112476664066,0.2065646559210377,0.07006470483670535,0.41507642440358894,OLMo-2-0325-32B-Instruct,self_description
330,M.Hispanic.Name.Direct,200,0.3827512404691328,0.2711287238223492,-0.07342412410379781,0.2687019715193042,OLMo-2-0325-32B-Instruct,self_description
331,M.Hispanic.Name.Interview,200,0.3817278335185726,0.270296880444205,0.00026625246047913385,0.34077961082931946,OLMo-2-0325-32B-Instruct,self_description
332,M.Hispanic.Name.Third Person,200,0.35231948924241746,0.24943291010164942,-0.005083713797115376,0.26423720000371764,OLMo-2-0325-32B-Instruct,self_description
333,M.Hispanic.Structured.Direct,200,0.3491112539686103,0.24513513666953035,-0.038636909249772124,0.27019250087113267,OLMo-2-0325-32B-Instruct,self_description
334,M.Hispanic.Structured.Interview,200,0.36791884982218215,0.25837985424481996,-0.030051056905724165,0.2084634796197314,OLMo-2-0325-32B-Instruct,self_description
335,M.Hispanic.Structured.Third Person,200,0.3396920738861719,0.23896749285479502,-0.00599074625418339,0.269224232088384,OLMo-2-0325-32B-Instruct,self_description
336,M.Middle-Eastern.Explicit.Direct,200,0.41542079365090934,0.2968955831280838,-0.0712477533122863,0.318077355858053,OLMo-2-0325-32B-Instruct,self_description
337,M.Middle-Eastern.Explicit.Interview,200,0.3923961155896839,0.27700636266793105,-0.08744566385148325,0.22911123780743983,OLMo-2-0325-32B-Instruct,self_description
338,M.Middle-Eastern.Explicit.Third Person,200,0.33432205027591216,0.2364029600192722,-0.026850152206083094,0.2808448641527731,OLMo-2-0325-32B-Instruct,self_description
339,M.Middle-Eastern.Name.Direct,200,0.41978121766186416,0.29537684804030284,-0.09071505757399909,0.23745607649587575,OLMo-2-0325-32B-Instruct,self_description
340,M.Middle-Eastern.Name.Interview,200,0.39347228369091697,0.27780302554902603,-0.027464458599370623,0.326576933969129,OLMo-2-0325-32B-Instruct,self_description
341,M.Middle-Eastern.Name.Third Person,200,0.38130427788781796,0.2683620374680095,-0.05224619342311948,0.23329110544185347,OLMo-2-0325-32B-Instruct,self_description
342,M.Middle-Eastern.Structured.Direct,200,0.3113754905372201,0.2188180320047251,-0.0085368410481107,0.3149776395099812,OLMo-2-0325-32B-Instruct,self_description
343,M.Middle-Eastern.Structured.Interview,200,0.384405467072736,0.271323735184752,-0.08731325327349207,0.23158288548477912,OLMo-2-0325-32B-Instruct,self_description
344,M.Middle-Eastern.Structured.Third Person,200,0.315192733738112,0.2212622650922648,-0.019265653982619684,0.3144416705744946,OLMo-2-0325-32B-Instruct,self_description
345,M.White.Explicit.Direct,200,0.3956524416760555,0.278477592404281,-0.036437869172073235,0.234899276165859,OLMo-2-0325-32B-Instruct,self_description
346,M.White.Explicit.Interview,198,0.4226317824664816,0.2975623405339221,-0.061488105298170795,0.23915125710655552,OLMo-2-0325-32B-Instruct,self_description
347,M.White.Explicit.Third Person,200,0.41050922054838446,0.28936814509847286,-0.05396796352589904,0.22603865997378847,OLMo-2-0325-32B-Instruct,self_description
348,M.White.Name.Direct,200,0.42579669309386003,0.30135119850381314,-0.06627152879379715,0.2822059463195758,OLMo-2-0325-32B-Instruct,self_description
349,M.White.Name.Interview,200,0.3891200204750054,0.27506608278743505,-0.016299165282476998,0.3406013476438432,OLMo-2-0325-32B-Instruct,self_description
350,M.White.Name.Third Person,200,0.3841821938379539,0.27133564776423613,-0.023611271938438715,0.27117858940365736,OLMo-2-0325-32B-Instruct,self_description
351,M.White.Structured.Direct,200,0.40765105913069477,0.28786806870140824,-0.03873678636604306,0.24073109400983272,OLMo-2-0325-32B-Instruct,self_description
352,M.White.Structured.Interview,199,0.4010385890759538,0.28173892439071246,-0.03257728275899859,0.23668985920711003,OLMo-2-0325-32B-Instruct,self_description
353,M.White.Structured.Third Person,200,0.43182042779958607,0.30510589613914557,-0.08043727333426412,0.2266941792784276,OLMo-2-0325-32B-Instruct,self_description
354,N.Asian.Explicit.Direct,200,0.3238455895971582,0.2280915739984328,0.0004241308388746121,0.2616293624559014,OLMo-2-0325-32B-Instruct,self_description
355,N.Asian.Explicit.Interview,195,0.3485091773525794,0.24494752507143472,-0.039243102921204254,0.22526575497621823,OLMo-2-0325-32B-Instruct,self_description
356,N.Asian.Explicit.Third Person,200,0.3223425378393141,0.22685180252564913,-0.0027700045513626183,0.28260186872294024,OLMo-2-0325-32B-Instruct,self_description
357,N.Asian.Name.Direct,200,0.37882386073813307,0.2671006110314823,-0.03730727735942062,0.22417757458170084,OLMo-2-0325-32B-Instruct,self_description
358,N.Asian.Name.Interview,200,0.4059490305432988,0.2872911043965987,-0.05482659573638195,0.28331347904171916,OLMo-2-0325-32B-Instruct,self_description
359,N.Asian.Name.Third Person,200,0.37698115731917753,0.2656923717386917,-0.04295330614163899,0.22856867362077216,OLMo-2-0325-32B-Instruct,self_description
360,N.Asian.Structured.Direct,200,0.31374723990039066,0.2211299562749634,0.01619114530029583,0.2537710392878985,OLMo-2-0325-32B-Instruct,self_description
361,N.Asian.Structured.Interview,199,0.33892823325270655,0.23826284287274868,-0.029360887617201268,0.23379303740233257,OLMo-2-0325-32B-Instruct,self_description
362,N.Asian.Structured.Third Person,200,0.3179213804359523,0.2241591555927579,0.006094600087421259,0.2782315889710211,OLMo-2-0325-32B-Instruct,self_description
363,N.Black.Explicit.Direct,200,0.30589442059459043,0.21574555303046009,0.01207226415703453,0.2682612810158027,OLMo-2-0325-32B-Instruct,self_description
364,N.Black.Explicit.Interview,199,0.33004471341070796,0.23191533349205576,-0.017165239483949907,0.22956047699954313,OLMo-2-0325-32B-Instruct,self_description
365,N.Black.Explicit.Third Person,200,0.3111746846297492,0.21956869072888985,0.007287621327595882,0.28027215361681157,OLMo-2-0325-32B-Instruct,self_description
366,N.Black.Name.Direct,200,0.3879622473705753,0.2727792476289897,-0.044857576568107974,0.2324372534622206,OLMo-2-0325-32B-Instruct,self_description
367,N.Black.Name.Interview,200,0.41280649341689957,0.29235850010317865,-0.06759094072775783,0.2864165708640076,OLMo-2-0325-32B-Instruct,self_description
368,N.Black.Name.Third Person,200,0.3750136313902236,0.2637486975968965,-0.029417918387023023,0.23797384927553264,OLMo-2-0325-32B-Instruct,self_description
369,N.Black.Structured.Direct,200,0.3089203419122,0.21791036992787582,0.002559864030029556,0.25684278169380037,OLMo-2-0325-32B-Instruct,self_description
370,N.Black.Structured.Interview,198,0.3189190569657412,0.2241596315332449,0.0014750610210675105,0.23661351273548947,OLMo-2-0325-32B-Instruct,self_description
371,N.Black.Structured.Third Person,200,0.33374830817165213,0.23538225530733192,-0.03405010172242391,0.2701373347197387,OLMo-2-0325-32B-Instruct,self_description
372,N.Hispanic.Explicit.Direct,200,0.362351246601448,0.25856626133447586,-0.1187762674706708,0.3040538662748986,OLMo-2-0325-32B-Instruct,self_description
373,N.Hispanic.Explicit.Interview,198,0.33437301024120797,0.23514504475227585,-0.022768720167721943,0.2202944793601032,OLMo-2-0325-32B-Instruct,self_description
374,N.Hispanic.Explicit.Third Person,200,0.31687972840743217,0.22323100606867008,0.13499905545024832,0.38405574653666325,OLMo-2-0325-32B-Instruct,self_description
375,N.Hispanic.Name.Direct,200,0.360034251639011,0.2551654998836741,-0.020771480842723324,0.22964982350205618,OLMo-2-0325-32B-Instruct,self_description
376,N.Hispanic.Name.Interview,200,0.39600560786954947,0.2807729454745378,-0.024807646449142077,0.30332041613572536,OLMo-2-0325-32B-Instruct,self_description
377,N.Hispanic.Name.Third Person,200,0.3460199969886532,0.24446451310401401,0.0031107798515944253,0.22899639273974673,OLMo-2-0325-32B-Instruct,self_description
378,N.Hispanic.Structured.Direct,200,0.314812169666889,0.22193942182543236,0.026506276024648806,0.26273918692013704,OLMo-2-0325-32B-Instruct,self_description
379,N.Hispanic.Structured.Interview,198,0.32923700652951493,0.23085590600634948,-0.018650885379662696,0.23185215387212768,OLMo-2-0325-32B-Instruct,self_description
380,N.Hispanic.Structured.Third Person,200,0.3308576573687367,0.2335536439037059,-0.022527084001360255,0.2798460180755076,OLMo-2-0325-32B-Instruct,self_description
381,N.Middle-Eastern.Explicit.Direct,200,0.32355316807511575,0.22756064252093325,-0.04361931826626422,0.29167312346744656,OLMo-2-0325-32B-Instruct,self_description
382,N.Middle-Eastern.Explicit.Interview,198,0.3414274204273692,0.24084408210668315,-0.07485354336538425,0.2498636995798182,OLMo-2-0325-32B-Instruct,self_description
383,N.Middle-Eastern.Explicit.Third Person,200,0.309993448072479,0.21828759316398277,-0.020697414527395947,0.30981907076168685,OLMo-2-0325-32B-Instruct,self_description
384,N.Middle-Eastern.Name.Direct,200,0.38349091051006057,0.26909953766836703,-0.04379247474215555,0.21821213728380742,OLMo-2-0325-32B-Instruct,self_description
385,N.Middle-Eastern.Name.Interview,200,0.42057220447706223,0.29729562779114865,-0.07154261463464912,0.2841953302267774,OLMo-2-0325-32B-Instruct,self_description
386,N.Middle-Eastern.Name.Third Person,200,0.36986635377238264,0.26045614010965495,-0.04242740906737058,0.22335304835442316,OLMo-2-0325-32B-Instruct,self_description
387,N.Middle-Eastern.Structured.Direct,200,0.30033618508087523,0.21113266074830173,0.0028155245778823425,0.3047173700998745,OLMo-2-0325-32B-Instruct,self_description
388,N.Middle-Eastern.Structured.Interview,199,0.3196760951184225,0.22461937190952538,-0.016008947542085962,0.27847728804139055,OLMo-2-0325-32B-Instruct,self_description
389,N.Middle-Eastern.Structured.Third Person,200,0.3015743672611907,0.2116846777668365,0.003949717637982756,0.3208014816832364,OLMo-2-0325-32B-Instruct,self_description
390,N.White.Explicit.Direct,200,0.3229089882780307,0.22742419427466093,0.021719275187975794,0.27302114387532744,OLMo-2-0325-32B-Instruct,self_description
391,N.White.Explicit.Interview,196,0.3448780382909363,0.24210765985085192,-0.024683157652831272,0.24515898772570124,OLMo-2-0325-32B-Instruct,self_description
392,N.White.Explicit.Third Person,200,0.32947262922902915,0.23239198980289275,0.015853227156843726,0.29970769771291794,OLMo-2-0325-32B-Instruct,self_description
393,N.White.Name.Direct,200,0.378249693772039,0.26679868893550407,-0.018670128752109563,0.23188842113209507,OLMo-2-0325-32B-Instruct,self_description
394,N.White.Name.Interview,200,0.4132642295989695,0.2928640376033916,-0.058717511403976984,0.29960426795462886,OLMo-2-0325-32B-Instruct,self_description
395,N.White.Name.Third Person,200,0.3805136001304058,0.26881974144084003,-0.03014195755538026,0.23883004860547546,OLMo-2-0325-32B-Instruct,self_description
396,N.White.Structured.Direct,200,0.3271175067554012,0.2303580079494692,0.008919785658284392,0.26457973632061305,OLMo-2-0325-32B-Instruct,self_description
397,N.White.Structured.Interview,198,0.328285756431387,0.23130691852598909,-0.004318409211456673,0.2533605262395604,OLMo-2-0325-32B-Instruct,self_description
398,N.White.Structured.Third Person,200,0.3455628349037538,0.2436591628837013,-0.017911422176705737,0.28562432266218934,OLMo-2-0325-32B-Instruct,self_description
399,F.Asian.Explicit.Direct,200,0.36742082522151626,0.26165122768603527,-0.026362795701699988,0.37448414103639777,Llama-3.1-8B-Instruct,self_description
400,F.Asian.Explicit.Interview,172,0.46412890795219697,0.3314436955439319,-0.057981424324310846,0.33273000327960905,Llama-3.1-8B-Instruct,self_description
401,F.Asian.Explicit.Third Person,200,0.3363719319390409,0.23675728091178427,0.01221573882333238,0.36648821764711453,Llama-3.1-8B-Instruct,self_description
402,F.Asian.Name.Direct,200,0.4276924285271983,0.30536098754679364,-0.05754543034312395,0.34234139298455946,Llama-3.1-8B-Instruct,self_description
403,F.Asian.Name.Interview,124,0.4070631374018633,0.28946939360424656,-0.0935718891045605,0.4206178951154876,Llama-3.1-8B-Instruct,self_description
404,F.Asian.Name.Third Person,200,0.4227422885685946,0.30036659067042115,-0.038453188655820175,0.3323047568024065,Llama-3.1-8B-Instruct,self_description
405,F.Asian.Structured.Direct,200,0.32988508030480274,0.2326910735348406,0.0013053242531879828,0.3820333524198383,Llama-3.1-8B-Instruct,self_description
406,F.Asian.Structured.Interview,136,0.46513835128041686,0.3303227894469573,-0.05968368896008629,0.33287347080721824,Llama-3.1-8B-Instruct,self_description
407,F.Asian.Structured.Third Person,200,0.3495910536230177,0.2499375241910574,-0.05084380074783478,0.3532530394156908,Llama-3.1-8B-Instruct,self_description
408,F.Black.Explicit.Direct,200,0.278630516069696,0.19561149563500205,-0.013010790983786179,0.35031983861742544,Llama-3.1-8B-Instruct,self_description
409,F.Black.Explicit.Interview,155,0.4136743060801898,0.29208946299589056,-0.037617368188978095,0.3456054420773045,Llama-3.1-8B-Instruct,self_description
410,F.Black.Explicit.Third Person,200,0.2698826180941759,0.1900639736319517,0.03437042061041957,0.3663344805239581,Llama-3.1-8B-Instruct,self_description
411,F.Black.Name.Direct,195,0.3829612239790879,0.2721779513297755,0.013857072348262191,0.34204397218574967,Llama-3.1-8B-Instruct,self_description
412,F.Black.Name.Interview,126,0.3927577546829672,0.2799606702332508,-0.08217240181249086,0.41134735387032045,Llama-3.1-8B-Instruct,self_description
413,F.Black.Name.Third Person,200,0.407871374396527,0.2885185370071641,-0.011288745998873554,0.3313472475441618,Llama-3.1-8B-Instruct,self_description
414,F.Black.Structured.Direct,200,0.26958779156756874,0.19028504673785043,-0.011321822849268607,0.3603821126953051,Llama-3.1-8B-Instruct,self_description
415,F.Black.Structured.Interview,151,0.4591088299886166,0.32486010231172596,-0.08235997071746529,0.3378897258504845,Llama-3.1-8B-Instruct,self_description
416,F.Black.Structured.Third Person,200,0.26488462612160096,0.18737726322064877,0.014105923456131979,0.37099662094968383,Llama-3.1-8B-Instruct,self_description
417,F.Hispanic.Explicit.Direct,200,0.30355889073249503,0.21305688931683242,-0.04633199517472171,0.39268214183893424,Llama-3.1-8B-Instruct,self_description
418,F.Hispanic.Explicit.Interview,164,0.44490393238135606,0.317076350046517,-0.09492314146201186,0.33442211681223527,Llama-3.1-8B-Instruct,self_description
419,F.Hispanic.Explicit.Third Person,200,0.23561620401907685,0.16572351723145004,0.14373989220565803,0.413594576661242,Llama-3.1-8B-Instruct,self_description
420,F.Hispanic.Name.Direct,200,0.3582389803625453,0.25600941940070077,0.022042881201691563,0.35129127082171885,Llama-3.1-8B-Instruct,self_description
421,F.Hispanic.Name.Interview,127,0.3948476059998121,0.28308233315525577,-0.08422016096379431,0.4202059899523675,Llama-3.1-8B-Instruct,self_description
422,F.Hispanic.Name.Third Person,200,0.3863814225500309,0.27386029853106114,-0.025294620421043724,0.3498129773431314,Llama-3.1-8B-Instruct,self_description
423,F.Hispanic.Structured.Direct,200,0.26682773888480965,0.18859585418851432,-0.03060941923757226,0.40076963166611895,Llama-3.1-8B-Instruct,self_description
424,F.Hispanic.Structured.Interview,167,0.46513238826140213,0.3298673410415563,-0.07002737271895908,0.33590353200613937,Llama-3.1-8B-Instruct,self_description
425,F.Hispanic.Structured.Third Person,200,0.26614253090491385,0.18914334932609506,0.0243567469076483,0.4164983461546186,Llama-3.1-8B-Instruct,self_description
426,F.Middle-Eastern.Explicit.Direct,200,0.27869122392541484,0.19614498680134013,0.01908955335366358,0.39251509589894384,Llama-3.1-8B-Instruct,self_description
427,F.Middle-Eastern.Explicit.Interview,177,0.4285384545297879,0.30396991443265725,-0.08298973982834436,0.34274652443770204,Llama-3.1-8B-Instruct,self_description
428,F.Middle-Eastern.Explicit.Third Person,200,0.24058826192992844,0.1694789627061789,0.17399344032147468,0.406946872185646,Llama-3.1-8B-Instruct,self_description
429,F.Middle-Eastern.Name.Direct,198,0.4095042225226406,0.2931862648686873,-0.045729342393864614,0.3310531369127029,Llama-3.1-8B-Instruct,self_description
430,F.Middle-Eastern.Name.Interview,122,0.3909434617092307,0.2789048457151607,-0.07737993132955949,0.41510280253837467,Llama-3.1-8B-Instruct,self_description
431,F.Middle-Eastern.Name.Third Person,200,0.42630778088839977,0.30337838116003335,-0.05956051642983175,0.32176671942192947,Llama-3.1-8B-Instruct,self_description
432,F.Middle-Eastern.Structured.Direct,200,0.2709936352334426,0.19015845696329806,-0.02472386973175376,0.3917523745808466,Llama-3.1-8B-Instruct,self_description
433,F.Middle-Eastern.Structured.Interview,157,0.4504233684710483,0.3194081024547831,-0.04593978410728936,0.3386398526501874,Llama-3.1-8B-Instruct,self_description
434,F.Middle-Eastern.Structured.Third Person,200,0.25776874235525216,0.18163529321764443,0.030871053503881068,0.3985068210924903,Llama-3.1-8B-Instruct,self_description
435,F.White.Explicit.Direct,147,0.3777199032824909,0.2669409730063433,0.030643535251345205,0.3909126041025307,Llama-3.1-8B-Instruct,self_description
436,F.White.Explicit.Interview,172,0.46898362362475543,0.33266507946807855,-0.045302345794951626,0.35849219565886625,Llama-3.1-8B-Instruct,self_description
437,F.White.Explicit.Third Person,200,0.39932030673850943,0.29074425368156587,-0.08785450614328734,0.38796802524482743,Llama-3.1-8B-Instruct,self_description
438,F.White.Name.Direct,199,0.39383956930713715,0.28373703452042054,-0.005228027750670519,0.3619754050208886,Llama-3.1-8B-Instruct,self_description
439,F.White.Name.Interview,110,0.3492739776364242,0.24930885216103826,0.05555560597367392,0.44748962578349977,Llama-3.1-8B-Instruct,self_description
440,F.White.Name.Third Person,200,0.45271911380585517,0.3247426675409194,-0.09500670488380049,0.3409104873166144,Llama-3.1-8B-Instruct,self_description
441,F.White.Structured.Direct,200,0.37854524845366394,0.2676974772089951,-0.02663078421860103,0.37319647973863646,Llama-3.1-8B-Instruct,self_description
442,F.White.Structured.Interview,123,0.47121104852678897,0.3330597069431855,-0.06279331046117843,0.33385620265535837,Llama-3.1-8B-Instruct,self_description
443,F.White.Structured.Third Person,200,0.3776119623277081,0.2669076966747845,0.0026619160998255166,0.3841822853821281,Llama-3.1-8B-Instruct,self_description
444,M.Asian.Explicit.Direct,200,0.3896735849118324,0.28035404776077244,-0.0389181134705406,0.38620975279163966,Llama-3.1-8B-Instruct,self_description
445,M.Asian.Explicit.Interview,168,0.5000610403878331,0.35632101473003885,-0.11051984398216275,0.3409134022666013,Llama-3.1-8B-Instruct,self_description
446,M.Asian.Explicit.Third Person,200,0.38888634319410115,0.27955702716983144,-0.08173291444539542,0.376986647865907,Llama-3.1-8B-Instruct,self_description
447,M.Asian.Name.Direct,200,0.4373355612782144,0.31148147049546004,0.006502265970603457,0.3678038213891381,Llama-3.1-8B-Instruct,self_description
448,M.Asian.Name.Interview,124,0.44301766020433525,0.31431184610369706,-0.12454719950237945,0.42635059404710773,Llama-3.1-8B-Instruct,self_description
449,M.Asian.Name.Third Person,200,0.492947985037769,0.3517882474030444,-0.09332532377348729,0.33513062953518824,Llama-3.1-8B-Instruct,self_description
450,M.Asian.Structured.Direct,200,0.32138721631105494,0.22712568193050375,0.05081431308468597,0.38815759263913874,Llama-3.1-8B-Instruct,self_description
451,M.Asian.Structured.Interview,146,0.4941193556030939,0.3521651266186627,-0.07810546216548327,0.34733726075671933,Llama-3.1-8B-Instruct,self_description
452,M.Asian.Structured.Third Person,200,0.38891958067711907,0.278919114968097,-0.1274687541027362,0.34410823183413825,Llama-3.1-8B-Instruct,self_description
453,M.Black.Explicit.Direct,200,0.347679692640672,0.24660726794169197,-0.08765441150642164,0.32873687080075487,Llama-3.1-8B-Instruct,self_description
454,M.Black.Explicit.Interview,143,0.47431687171874215,0.3417734575802197,-0.11000733413348573,0.3453192886712401,Llama-3.1-8B-Instruct,self_description
455,M.Black.Explicit.Third Person,200,0.30531293532517906,0.2139727815921797,-0.04567766649975976,0.35421673046484836,Llama-3.1-8B-Instruct,self_description
456,M.Black.Name.Direct,196,0.4539620184055183,0.32283900459343906,-0.050124104144289985,0.3427029821609563,Llama-3.1-8B-Instruct,self_description
457,M.Black.Name.Interview,126,0.41237808778123974,0.29228212045600444,-0.10728224096728095,0.41271034432031706,Llama-3.1-8B-Instruct,self_description
458,M.Black.Name.Third Person,200,0.47301917169553853,0.3350468390235959,-0.06445970021025796,0.32417033793447964,Llama-3.1-8B-Instruct,self_description
459,M.Black.Structured.Direct,200,0.2806600357019923,0.19795574874060787,-0.015645157216389736,0.36302614613050543,Llama-3.1-8B-Instruct,self_description
460,M.Black.Structured.Interview,153,0.4789809535548209,0.3395622958691549,-0.07233629935126532,0.34554892405054166,Llama-3.1-8B-Instruct,self_description
461,M.Black.Structured.Third Person,200,0.27028854004008346,0.19052435729558959,0.01926542602381089,0.37184775069644,Llama-3.1-8B-Instruct,self_description
462,M.Hispanic.Explicit.Direct,200,0.31343368210116374,0.21940202375931384,-0.007651751410142288,0.3756154160535892,Llama-3.1-8B-Instruct,self_description
463,M.Hispanic.Explicit.Interview,156,0.447176983066411,0.3276867508810823,-0.11641787486912687,0.35905815705294175,Llama-3.1-8B-Instruct,self_description
464,M.Hispanic.Explicit.Third Person,200,0.32300569786222716,0.22701736228620326,-0.045928204064149034,0.37972837615676197,Llama-3.1-8B-Instruct,self_description
465,M.Hispanic.Name.Direct,200,0.4083024905829882,0.2937402234779145,0.040947186310472033,0.37505225052051944,Llama-3.1-8B-Instruct,self_description
466,M.Hispanic.Name.Interview,120,0.40641519626770367,0.28895667023420113,-0.08115655665001989,0.4425159860932891,Llama-3.1-8B-Instruct,self_description
467,M.Hispanic.Name.Third Person,200,0.47011146854569774,0.336167019383812,-0.07979810870034024,0.3415359030814198,Llama-3.1-8B-Instruct,self_description
468,M.Hispanic.Structured.Direct,200,0.25786181511816564,0.18199726477711892,0.08512803099196503,0.39024110167997256,Llama-3.1-8B-Instruct,self_description
469,M.Hispanic.Structured.Interview,164,0.4818265641099315,0.3431728839809491,-0.08087663473618137,0.34057827728182133,Llama-3.1-8B-Instruct,self_description
470,M.Hispanic.Structured.Third Person,200,0.30887943593005057,0.21865493195558625,-0.06105297152262978,0.38466449670692876,Llama-3.1-8B-Instruct,self_description
471,M.Middle-Eastern.Explicit.Direct,200,0.3313294511886348,0.2340525800549633,0.0012454468260250024,0.3886338780184884,Llama-3.1-8B-Instruct,self_description
472,M.Middle-Eastern.Explicit.Interview,171,0.45253523677906615,0.32748089072924064,-0.09046637474144772,0.35460227282805407,Llama-3.1-8B-Instruct,self_description
473,M.Middle-Eastern.Explicit.Third Person,200,0.29061572420943677,0.20500100622378745,0.08959895790645796,0.41672340003009345,Llama-3.1-8B-Instruct,self_description
474,M.Middle-Eastern.Name.Direct,198,0.44182290568996907,0.31404201180536584,-0.021485332936541524,0.34823111144502333,Llama-3.1-8B-Instruct,self_description
475,M.Middle-Eastern.Name.Interview,126,0.4328597570948733,0.3067379294268034,-0.12193430649982762,0.41548745954565275,Llama-3.1-8B-Instruct,self_description
476,M.Middle-Eastern.Name.Third Person,200,0.4722906334742051,0.335435146203651,-0.08570296955090452,0.32468054779778954,Llama-3.1-8B-Instruct,self_description
477,M.Middle-Eastern.Structured.Direct,200,0.3288992155488939,0.2316575730610065,-0.057589548431649075,0.37583743735340064,Llama-3.1-8B-Instruct,self_description
478,M.Middle-Eastern.Structured.Interview,168,0.47038421062300945,0.3357538438165048,-0.05876393574881982,0.3444835466787042,Llama-3.1-8B-Instruct,self_description
479,M.Middle-Eastern.Structured.Third Person,200,0.2925596178521816,0.206011025666336,-0.013570864216834653,0.3942314469756511,Llama-3.1-8B-Instruct,self_description
480,M.White.Explicit.Direct,147,0.4114813981888828,0.29256917578467906,-0.042803977137601715,0.37931742651003914,Llama-3.1-8B-Instruct,self_description
481,M.White.Explicit.Interview,169,0.439925841269007,0.31092072022941786,0.046289461614158624,0.40186192607148075,Llama-3.1-8B-Instruct,self_description
482,M.White.Explicit.Third Person,200,0.40813407897315834,0.2977761950903043,-0.025958606604959977,0.3890075179932523,Llama-3.1-8B-Instruct,self_description
483,M.White.Name.Direct,200,0.4211897601686308,0.31017655663507987,0.0405615509989534,0.38842362009382936,Llama-3.1-8B-Instruct,self_description
484,M.White.Name.Interview,105,0.3683287959563966,0.2619849814242486,0.008228100896867999,0.465608204860894,Llama-3.1-8B-Instruct,self_description
485,M.White.Name.Third Person,200,0.4418386834895362,0.3142263913833442,0.0301611309062596,0.3729214813052394,Llama-3.1-8B-Instruct,self_description
486,M.White.Structured.Direct,199,0.38566302527554147,0.2724504130214236,-0.021045116591365733,0.3772452941385967,Llama-3.1-8B-Instruct,self_description
487,M.White.Structured.Interview,155,0.5039864346001722,0.3595484048393719,-0.10487003227847065,0.3388456298724865,Llama-3.1-8B-Instruct,self_description
488,M.White.Structured.Third Person,200,0.40686153570402234,0.28927465838693783,-0.056874652171133466,0.3680112545829877,Llama-3.1-8B-Instruct,self_description
489,N.Asian.Explicit.Direct,200,0.33675756794931266,0.23790485639011286,0.024810121712552865,0.34801993186273505,Llama-3.1-8B-Instruct,self_description
490,N.Asian.Explicit.Interview,200,0.3396678516575973,0.2511866776501251,-0.0640406444995337,0.38944237930355413,Llama-3.1-8B-Instruct,self_description
491,N.Asian.Explicit.Third Person,200,0.35310001407524777,0.25026953854424094,-0.04511326453464148,0.3452447886496537,Llama-3.1-8B-Instruct,self_description
492,N.Asian.Name.Direct,199,0.3098184305614228,0.22081812247279858,-0.04202904704926539,0.3772545373867107,Llama-3.1-8B-Instruct,self_description
493,N.Asian.Name.Interview,101,0.3559375276730312,0.254474663916953,-0.022616155838576936,0.428804620120615,Llama-3.1-8B-Instruct,self_description
494,N.Asian.Name.Third Person,200,0.3199594726951515,0.2267110735143561,-0.026757947221398553,0.3753671995483185,Llama-3.1-8B-Instruct,self_description
495,N.Asian.Structured.Direct,200,0.3417776559176139,0.24170939279852477,-0.0008447544421972375,0.34606971673515363,Llama-3.1-8B-Instruct,self_description
496,N.Asian.Structured.Interview,172,0.4162285496154014,0.29579864485391477,-0.10091553689099654,0.3483635066290293,Llama-3.1-8B-Instruct,self_description
497,N.Asian.Structured.Third Person,200,0.34597477398674753,0.2454355944635602,-0.019156727299026552,0.35177315353173044,Llama-3.1-8B-Instruct,self_description
498,N.Black.Explicit.Direct,200,0.29676879783057175,0.209402919056103,-0.04176275654494091,0.3605206740219481,Llama-3.1-8B-Instruct,self_description
499,N.Black.Explicit.Interview,188,0.3662758463235708,0.26990658411351665,-0.08272311608789669,0.3904331854838375,Llama-3.1-8B-Instruct,self_description
500,N.Black.Explicit.Third Person,200,0.3038464997593805,0.21422535563484893,-0.04956233415096843,0.36396234158723545,Llama-3.1-8B-Instruct,self_description
501,N.Black.Name.Direct,200,0.32525264064114523,0.23014393397756858,-0.05869588177800835,0.3683739141147792,Llama-3.1-8B-Instruct,self_description
502,N.Black.Name.Interview,103,0.3564612881573126,0.2538995223381953,-0.004045965490227223,0.42243893262998045,Llama-3.1-8B-Instruct,self_description
503,N.Black.Name.Third Person,200,0.331184236360327,0.23394151999893747,-0.030294360822567517,0.3729613541053037,Llama-3.1-8B-Instruct,self_description
504,N.Black.Structured.Direct,200,0.2705393321024067,0.19094587185769782,0.029514614936226834,0.378960800814315,Llama-3.1-8B-Instruct,self_description
505,N.Black.Structured.Interview,158,0.39635507466866043,0.2801185823747081,-0.054625395466703947,0.35495426027755045,Llama-3.1-8B-Instruct,self_description
506,N.Black.Structured.Third Person,200,0.2824478259250658,0.1990511921224108,0.006868640984059804,0.38428149250199634,Llama-3.1-8B-Instruct,self_description
507,N.Hispanic.Explicit.Direct,200,0.2802024638170127,0.1972524313789407,0.0023832516045341357,0.38490830401219756,Llama-3.1-8B-Instruct,self_description
